method,dataset,log_size,elapsed_time,peak_memory,iteration_no
Drain,Thunderbird,500,0:01:58.674804,714.54296875,4
Drain,Thunderbird,500,0:01:58.984748,714.265625,5
Drain,Thunderbird,500,0:01:58.796702,714.3046875,6
Drain,Thunderbird,500,0:01:57.384914,714.25,7
Drain,Thunderbird,500,0:01:58.791824,714.06640625,8
Drain,Thunderbird,500,0:01:57.234346,714.24609375,9
Drain,Thunderbird,500,0:01:58.149384,714.140625,10
Drain,Thunderbird,1000,0:03:20.771623,1331.1796875,1
Drain,Thunderbird,1000,0:03:20.157006,1331.4921875,2
Drain,Thunderbird,1000,0:03:20.584509,1331.48046875,3
Drain,Thunderbird,1000,0:03:19.785175,1331.28515625,4
Drain,Thunderbird,1000,0:03:19.761630,1331.25390625,5
Drain,Thunderbird,1000,0:03:20.662096,1331.02734375,6
Drain,Thunderbird,1000,0:03:19.670918,1331.27734375,7
Drain,Thunderbird,1000,0:03:18.892518,1331.078125,8
Drain,Thunderbird,1000,0:03:19.194005,1331.30078125,9
Drain,Thunderbird,1000,0:03:20.399283,1331.1640625,10
Drain,Thunderbird,2000,0:05:56.431187,2607.53515625,1
Drain,Thunderbird,2000,0:05:55.239412,2607.36328125,2
Drain,Thunderbird,4000,0:11:51.045784,5247.13671875,1
Drain,Thunderbird,4000,0:11:48.513920,5247.41015625,2
Drain,Thunderbird,10000,0:32:09.630058,12631.5351562,1
Drain,Thunderbird,10000,0:32:30.469889,12631.7265625,2
Drain,Thunderbird,20000,1:13:01.888261,25181.3867188,1
Drain,Thunderbird,20000,1:12:53.840018,25181.6953125,2
