method,dataset,log_size,elapsed_time,peak_memory,iteration_no
Lenma,OpenSSH,300,0:01:14.909870,320.8671875,10
Lenma,OpenSSH,500,0:02:00.453263,441.8828125,1
Lenma,OpenSSH,500,0:02:01.481947,441.296875,2
Lenma,OpenSSH,500,0:02:00.215819,434.02734375,3
Lenma,OpenSSH,500,0:02:01.001370,459.89453125,4
Lenma,OpenSSH,500,0:02:00.687156,434.36328125,5
Lenma,OpenSSH,500,0:02:00.689478,434.71484375,6
Lenma,OpenSSH,500,0:02:01.465148,461.09375,7
Lenma,OpenSSH,500,0:02:01.219333,441.3359375,8
Lenma,OpenSSH,500,0:02:00.905408,441.71484375,9
Lenma,OpenSSH,500,0:02:01.179916,441.7734375,10
