method,dataset,log_size,elapsed_time,peak_memory,iteration_no
Lenma,HDFS,500,0:01:38.131200,489.1015625,7
Lenma,HDFS,500,0:01:38.836964,489.0859375,8
Lenma,HDFS,500,0:01:38.116536,488.92578125,9
Lenma,HDFS,500,0:01:37.982160,489.74609375,10
Lenma,HDFS,1000,0:03:17.328109,837.13671875,1
Lenma,HDFS,1000,0:03:15.372236,837.22265625,2
Lenma,HDFS,1000,0:03:16.427357,835.75390625,3
Lenma,HDFS,1000,0:03:13.679903,873.9140625,4
Lenma,HDFS,1000,0:03:18.403000,874.4140625,5
Lenma,HDFS,1000,0:03:18.790687,837.2890625,6
Lenma,HDFS,1000,0:03:16.556064,835.6796875,7
Lenma,HDFS,1000,0:03:16.977748,837.16796875,8
Lenma,HDFS,1000,0:03:17.016993,837.171875,9
Lenma,HDFS,1000,0:03:16.920027,836.3203125,10
